format_,glub,ampl,lenth,timdata,shir,dolg,vs,kurs,vz,zg,ku,depth,rej,frek,cnt,m,m_man,color_mm,m_avto,g0,a0,l0,g1,a1,l1,g2,a2,l2,g3,a3,l3,g4,a4,l4,g5,a5,l5,g6,a6,l6,g7,a7,l7,g8,a8,l8,g9,a9,l9,g10,a10,l10,g11,a11,l11,g12,a12,l12,g13,a13,l13,g14,a14,l14,g15,a15,l15,g16,a16,l16,g17,a17,l17,g18,a18,l18,g19,a19,l19
DBS,1786,506,5.300000000000001,05.09.25 09:15:35,,,,,1500,0.0,5,M,S,200,9,0,,,,1707,182,4.699999999999999,1848,182,11.0,1876,160,55.199999999999996,1920,182,9.9,1926,182,5.8999999999999995,1952,160,9.6,1989,182,13.100000000000001,2012,182,77.9,2051,160,6.3
DBS,1621,827,11.200000000000001,05.09.25 09:15:36,,,,,1500,0.0,4,M,S,200,18,3,,,,1369,160,5.0,1433,160,5.300000000000001,1436,128,4.699999999999999,1506,144,5.300000000000001,1510,160,5.4,1574,182,12.5,1581,144,4.8,1601,144,61.2,1644,160,12.8,1651,160,6.3,1672,128,52.1,1715,182,13.700000000000001,1722,160,5.8999999999999995,1737,182,118.5,1810,144,76.39999999999999,1856,182,22.1,1875,208,128.0,1947,208,214.20000000000002
DBS,1786,506,5.300000000000001,05.09.25 09:15:37,,,,,1500,0.0,3,M,S,200,17,3,,,,1579,182,5.300000000000001,1611,144,7.199999999999999,1617,144,4.8,1652,160,5.8999999999999995,1656,182,5.6000000000000005,1720,182,12.5,1727,160,5.300000000000001,1745,144,77.1,1790,182,20.7,1819,144,5.8999999999999995,1822,144,44.900000000000006,1861,182,13.799999999999999,1868,160,5.699999999999999,1884,182,117.6,1956,160,75.6,1994,208,39.0,2021,182,66.8
DBS,1819,337,5.8999999999999995,05.09.25 09:15:38,,,,,1500,0.0,4,M,S,200,17,1,,,,1444,160,11.6,1518,144,5.6000000000000005,1522,160,5.0,1585,182,12.0,1593,144,5.0,1610,144,62.599999999999994,1656,144,12.6,1663,182,7.7,1684,128,53.4,1726,182,13.700000000000001,1734,160,6.5,1749,182,117.8,1821,144,81.8,1862,128,6.6000000000000005,1866,182,25.099999999999998,1887,208,126.0,1959,208,190.2
DBS,1819,337,5.8999999999999995,05.09.25 09:15:39,,,,,1500,0.0,4,M,S,200,13,2,,,,1732,182,11.100000000000001,1805,160,6.3,1809,182,5.6000000000000005,1873,182,12.2,1899,160,80.60000000000001,1940,160,5.4,1944,182,11.6,1950,182,5.6000000000000005,1974,160,10.1,1980,160,48.9,2004,160,6.0,2014,208,19.4,2038,182,33.6
DBS,1819,337,5.8999999999999995,05.09.25 09:15:40,,,,,1500,0.0,4,M,S,200,11,2,,,,1699,182,5.0,1763,182,11.899999999999999,1800,160,6.6000000000000005,1834,182,10.2,1841,182,4.699999999999999,1904,182,11.200000000000001,1931,182,62.9,1975,182,11.6,1981,182,6.3,2001,160,47.699999999999996,2045,182,13.700000000000001
DBS,1819,337,5.8999999999999995,05.09.25 09:15:41,,,,,1500,0.0,4,M,S,200,11,2,,,,1770,182,10.700000000000001,1805,160,6.8999999999999995,1841,182,10.2,1847,182,4.8,1911,182,11.899999999999999,1935,160,71.7,1973,160,5.8999999999999995,1980,182,22.1,2006,160,61.5,2037,160,10.4,2052,182,5.6000000000000005
DBS,1873,968,12.2,05.09.25 09:15:42,,,,,1500,0.0,4,M,S,200,15,1,,,,1610,182,11.6,1644,144,6.2,1649,144,24.900000000000002,1681,160,11.7,1688,182,6.0,1751,182,12.6,1759,144,4.699999999999999,1776,160,81.19999999999999,1821,160,14.1,1829,182,7.4,1849,144,45.9,1892,182,13.5,1914,182,119.7,1987,208,115.39999999999999,2052,144,5.8999999999999995
DBS,1824,570,28.2,05.09.25 09:15:43,,,,,1500,0.0,4,M,S,200,10,1,,,,1788,182,10.8,1824,160,28.2,1861,160,5.699999999999999,1865,182,4.699999999999999,1929,182,12.5,1953,182,71.0,1989,160,19.5,2000,182,10.700000000000001,2007,208,6.5,2025,160,57.5
DBS,1805,521,6.8999999999999995,05.09.25 09:15:44,,,,,1500,0.0,4,M,S,200,20,1,,,,1410,160,5.300000000000001,1413,128,4.699999999999999,1483,144,5.1,1487,182,5.8999999999999995,1551,182,11.899999999999999,1581,128,43.8,1603,128,5.6000000000000005,1621,144,12.5,1628,182,6.8999999999999995,1651,128,44.6,1692,182,13.700000000000001,1699,144,5.1,1714,144,95.1,1762,182,22.7,1788,144,65.1,1821,128,5.6000000000000005,1833,182,22.7,1853,182,122.6,1925,182,122.69999999999999,1990,208,129.5
DBS,1824,570,28.2,05.09.25 09:15:46,,,,,1500,0.0,3,M,S,200,19,1,,,,1423,160,4.699999999999999,1487,182,4.699999999999999,1564,160,5.0,1628,182,12.9,1661,144,33.199999999999996,1698,144,5.1,1701,160,6.3,1705,160,5.300000000000001,1733,144,5.1,1739,144,5.300000000000001,1769,182,12.6,1776,160,5.300000000000001,1794,182,103.80000000000001,1846,182,7.4,1866,144,59.6,1910,182,14.299999999999999,1917,160,6.3,1931,182,119.9,2003,182,103.10000000000001
DBS,1910,1025,14.299999999999999,05.09.25 09:15:47,,,,,1500,0.0,5,M,S,200,21,0,,,,1351,160,4.8,1429,160,5.6000000000000005,1492,160,13.100000000000001,1499,144,5.0,1525,144,37.8,1544,128,4.8,1563,144,12.0,1570,182,6.5,1594,128,7.199999999999999,1599,128,23.4,1633,182,13.5,1641,144,5.0,1659,144,85.39999999999999,1704,160,13.5,1711,160,6.800000000000001,1730,144,72.5,1770,128,5.8999999999999995,1773,182,23.4,1795,182,122.4,1865,182,125.3
DBS,1824,570,28.2,05.09.25 09:15:47,,,,,1500,0.0,4,M,S,200,10,2,,,,1780,182,10.700000000000001,1819,160,4.699999999999999,1851,182,10.1,1857,182,6.0,1921,182,11.6,1946,160,75.6,1991,182,13.5,1998,182,6.6000000000000005,2019,160,42.800000000000004,2042,160,4.8
DBS,1910,1025,14.299999999999999,05.09.25 09:15:49,,,,,1500,0.0,3,M,S,200,17,1,,,,1484,182,4.8,1561,182,5.300000000000001,1625,182,11.6,1657,144,38.1,1695,160,4.699999999999999,1698,160,6.3,1702,182,6.3,1734,144,9.8,1739,144,5.1,1766,182,12.6,1773,144,5.0,1791,182,104.0,1844,182,6.800000000000001,1864,144,62.1,1906,182,20.8,1930,182,116.89999999999999,1999,182,111.0
DBS,1910,1025,14.299999999999999,05.09.25 09:15:50,,,,,1500,0.0,4,M,S,200,11,2,,,,1727,160,5.0,1795,182,11.100000000000001,1829,160,31.099999999999998,1866,160,10.4,1872,182,5.4,1902,160,5.6000000000000005,1936,182,12.6,1964,160,85.1,2007,182,11.7,2013,182,6.6000000000000005,2034,160,41.1
DBS,1902,513,5.6000000000000005,05.09.25 09:15:51,,,,,1500,0.0,4,M,S,200,19,2,,,,1337,160,4.699999999999999,1414,160,5.1,1478,160,11.7,1508,128,18.2,1548,144,11.6,1555,160,5.1,1582,128,6.6000000000000005,1619,182,12.9,1626,160,5.4,1644,144,78.8,1689,160,13.4,1696,182,6.8999999999999995,1717,144,64.1,1760,182,14.0,1767,160,6.3,1782,182,119.9,1854,182,116.30000000000001,1921,182,125.3,1992,182,123.9
DBS,1780,912,10.700000000000001,05.09.25 09:15:52,,,,,1500,0.0,3,M,S,200,18,3,,,,1523,182,4.699999999999999,1601,182,5.4,1664,182,12.2,1671,160,4.699999999999999,1694,144,54.5,1734,160,12.8,1742,182,5.8999999999999995,1768,144,21.0,1779,144,6.5,1805,182,12.8,1812,160,5.1,1830,182,105.60000000000001,1883,182,6.6000000000000005,1900,144,87.6,1946,182,14.1,1954,160,6.2,1966,182,125.60000000000001,2038,160,32.7
DBS,1857,507,6.0,05.09.25 09:15:53,,,,,1500,0.0,4,M,S,200,13,3,,,,1671,182,4.8,1744,160,4.699999999999999,1749,182,4.8,1812,182,10.5,1840,160,34.1,1857,160,6.0,1883,160,9.9,1890,182,5.699999999999999,1916,144,5.8999999999999995,1953,182,11.7,1978,182,104.0,2031,208,7.4,2050,160,9.6
DBS,1857,507,6.0,05.09.25 09:15:54,,,,,1500,0.0,3,M,S,200,21,2,,,,1536,182,4.8,1609,144,5.1,1613,182,5.8999999999999995,1677,182,11.899999999999999,1684,160,4.8,1704,144,53.4,1731,144,6.8999999999999995,1735,144,5.0,1742,144,7.4,1747,160,13.200000000000001,1754,182,6.3,1781,144,29.1,1797,144,4.8,1818,182,13.4,1840,182,109.2,1896,182,6.3,1913,160,75.9,1952,144,7.1,1958,182,24.3,1979,182,123.6
DBS,1857,507,6.0,05.09.25 09:15:55,,,,,1500,0.0,4,M,S,200,13,2,,,,1621,182,5.1,1685,182,4.699999999999999,1762,182,5.6000000000000005,1826,182,11.399999999999999,1856,160,34.1,1897,182,10.2,1904,182,5.699999999999999,1935,160,18.6,1967,182,12.2,1991,182,79.2,2031,160,6.6000000000000005,2037,182,14.1,2044,182,6.2
DBS,1857,507,6.0,05.09.25 09:15:56,,,,,1500,0.0,4,M,S,200,9,2,,,,1768,182,5.0,1832,182,10.8,1860,160,37.400000000000006,1902,182,10.2,1909,182,6.3,1935,160,18.0,1972,182,12.6,1996,182,91.19999999999999,2043,182,19.5
DBS,1857,507,6.0,05.09.25 09:15:57,,,,,1500,0.0,3,M,S,200,20,5,,,,1491,182,4.8,1555,182,11.100000000000001,1592,144,4.8,1628,144,5.4,1633,160,5.300000000000001,1696,182,12.2,1724,144,61.1,1767,160,12.6,1774,182,6.6000000000000005,1800,144,30.9,1815,144,5.300000000000001,1837,182,13.4,1845,160,5.699999999999999,1861,182,105.9,1915,182,7.7,1934,160,75.6,1973,144,4.8,1978,182,14.6,1986,144,6.6000000000000005,1997,254,114.2
DBS,1845,631,5.699999999999999,05.09.25 09:15:58,,,,,1500,0.0,4,M,S,200,12,2,,,,1729,182,5.6000000000000005,1793,182,11.7,1829,160,20.8,1840,160,4.699999999999999,1866,182,6.2,1870,182,5.4,1934,182,12.6,1959,160,69.80000000000001,1995,160,17.6,2004,182,14.7,2012,208,6.0,2032,254,45.4
DBS,1832,1051,10.8,05.09.25 09:15:59,,,,,1500,0.0,3,M,S,200,19,2,,,,1362,160,4.699999999999999,1504,182,5.1,1567,182,5.6000000000000005,1603,144,5.4,1640,144,5.699999999999999,1644,182,5.6000000000000005,1708,182,12.3,1734,144,60.9,1778,160,13.100000000000001,1786,160,6.2,1808,144,27.599999999999998,1822,144,10.700000000000001,1829,144,10.4,1849,182,13.700000000000001,1872,182,109.80000000000001,1927,182,7.7,1942,160,85.19999999999999,1990,182,23.1,2009,208,90.0
DBS,1832,1051,10.8,05.09.25 09:16:00,,,,,1500,0.0,7,M,S,200,16,0,,,,1292,160,10.8,1326,114,19.2,1362,128,12.0,1369,182,6.800000000000001,1433,160,13.4,1440,144,5.1,1458,144,103.4,1510,182,7.7,1530,114,48.8,1574,182,21.0,1595,144,111.30000000000001,1651,182,8.7,1667,128,87.8,1711,182,31.8,1734,182,127.4,1805,254,498.9
DBS,1829,565,20.8,05.09.25 09:16:01,,,,,1500,0.0,5,M,S,200,21,1,,,,1090,160,4.699999999999999,1231,160,5.4,1294,160,5.699999999999999,1302,144,4.699999999999999,1332,114,22.799999999999997,1365,128,5.0,1367,128,6.5,1372,160,5.699999999999999,1435,160,12.6,1443,144,5.4,1462,128,80.1,1506,144,13.700000000000001,1513,182,7.199999999999999,1533,128,51.0,1561,114,4.699999999999999,1576,182,20.099999999999998,1598,182,120.60000000000001,1669,182,121.5,1735,160,136.2,1804,114,7.800000000000001
DBS,1808,411,27.599999999999998,05.09.25 09:16:02,,,,,1500,0.0,4,M,S,200,10,1,,,,1636,182,4.699999999999999,1777,182,5.4,1841,182,11.100000000000001,1871,160,49.699999999999996,1912,182,9.9,1918,182,5.4,1941,160,7.5,1944,160,22.799999999999997,1982,182,12.8,2005,254,99.3
DBS,1761,578,4.8,05.09.25 09:16:03,,,,,1500,0.0,5,M,S,200,13,0,,,,1734,182,10.700000000000001,1807,160,5.1,1875,182,11.100000000000001,1901,160,53.099999999999994,1946,182,10.700000000000001,1952,182,6.0,1974,160,5.1,1977,160,32.3,1993,160,8.0,2004,160,4.8,2011,182,7.1,2015,182,13.5,2037,182,35.4
DBS,1636,918,4.699999999999999,05.09.25 09:16:04,,,,,1500,0.0,4,M,S,200,18,3,,,,1455,160,5.4,1459,128,4.699999999999999,1492,128,10.4,1499,128,4.699999999999999,1529,144,6.2,1533,182,6.0,1596,182,12.5,1622,144,62.9,1667,160,13.700000000000001,1674,182,7.5,1696,128,47.0,1737,182,20.299999999999997,1760,160,109.5,1815,182,8.299999999999999,1831,144,87.6,1875,182,29.900000000000002,1896,182,130.2,1970,254,169.5
DBS,1636,918,4.699999999999999,05.09.25 09:16:05,,,,,1500,0.0,4,M,S,200,20,2,,,,1462,160,5.4,1532,144,4.8,1535,144,5.4,1539,160,5.8999999999999995,1603,182,12.8,1610,160,5.699999999999999,1630,144,54.3,1673,160,13.100000000000001,1680,182,7.5,1704,128,30.9,1723,128,5.6000000000000005,1735,144,5.300000000000001,1744,182,21.0,1768,160,105.0,1821,182,9.9,1837,144,84.60000000000001,1881,182,30.6,1904,182,132.5,1974,128,4.699999999999999,1977,208,155.39999999999998
DBS,1673,585,13.100000000000001,05.09.25 09:16:06,,,,,1500,0.0,4,M,S,200,15,6,,,,1634,182,6.0,1638,144,4.8,1666,144,24.3,1705,144,5.1,1707,160,6.3,1712,182,6.0,1775,182,12.2,1783,160,5.1,1802,144,79.5,1845,160,13.5,1853,182,7.5,1875,144,49.400000000000006,1916,182,21.200000000000003,1939,208,120.5,2010,182,89.1
DBS,1705,495,5.1,05.09.25 09:16:07,,,,,1500,0.0,3,M,S,200,17,1,,,,1476,160,4.699999999999999,1553,182,5.8999999999999995,1617,182,11.200000000000001,1690,144,5.6000000000000005,1694,182,6.2,1758,182,12.3,1765,160,5.1,1785,144,60.9,1828,182,13.200000000000001,1835,182,7.7,1859,144,29.6,1874,144,6.3,1899,182,13.799999999999999,1906,160,6.3,1922,182,107.10000000000001,1976,208,8.9,1994,208,120.8
DBS,1705,495,5.1,05.09.25 09:16:08,,,,,1500,0.0,4,M,S,200,8,2,,,,1765,182,5.6000000000000005,1836,182,9.6,1843,182,5.0,1906,182,11.6,1935,160,50.4,1977,182,10.4,1984,208,6.8999999999999995,2004,208,101.7
DBS,1779,624,5.699999999999999,05.09.25 09:16:09,,,,,1500,0.0,4,M,S,200,15,4,,,,1567,160,5.0,1631,182,11.399999999999999,1664,144,29.700000000000003,1679,144,6.3,1701,160,13.100000000000001,1708,182,6.2,1772,182,13.200000000000001,1779,160,5.699999999999999,1798,144,83.3,1841,160,17.0,1850,160,6.800000000000001,1873,144,53.7,1913,182,20.7,1935,182,119.9,1998,208,113.6
DBS,1836,821,9.6,05.09.25 09:16:10,,,,,1500,0.0,5,M,S,200,15,0,,,,1493,182,4.8,1567,144,4.699999999999999,1571,160,4.699999999999999,1635,182,12.9,1666,144,31.099999999999998,1705,160,12.6,1712,182,6.0,1776,182,13.200000000000001,1783,160,5.4,1803,144,84.2,1845,182,14.299999999999999,1853,182,7.800000000000001,1878,144,53.7,1917,182,20.4,1938,254,232.5
DBS,1836,821,9.6,05.09.25 09:16:11,,,,,1500,0.0,4,M,S,200,14,2,,,,1617,182,4.699999999999999,1694,182,4.8,1758,182,5.1,1791,160,7.4,1796,160,6.0,1829,182,9.5,1835,182,5.699999999999999,1898,208,12.8,1906,182,5.0,1924,160,67.69999999999999,1970,182,11.0,1976,182,6.800000000000001,1995,208,73.4,2035,182,29.3
DBS,1779,624,5.699999999999999,05.09.25 09:16:12,,,,,1500,0.0,4,M,S,200,16,3,,,,1483,160,4.8,1560,182,5.300000000000001,1624,182,12.6,1655,144,6.5,1659,144,39.2,1694,160,12.5,1701,182,6.3,1765,182,13.4,1790,160,75.0,1828,182,28.2,1843,182,6.0,1862,144,66.6,1906,182,14.0,1913,160,5.8999999999999995,1929,182,119.3,1994,182,121.4
DBS,1779,624,5.699999999999999,05.09.25 09:16:13,,,,,1500,0.0,4,M,S,200,10,1,,,,1753,160,5.300000000000001,1757,182,5.300000000000001,1821,182,10.5,1850,160,39.0,1892,182,10.2,1899,182,5.300000000000001,1934,160,7.800000000000001,1962,182,13.100000000000001,1983,254,110.7,2040,182,6.0
DBS,1694,907,4.8,05.09.25 09:16:14,,,,,1500,0.0,3,M,S,200,22,3,,,,1414,182,4.8,1478,160,4.699999999999999,1555,182,5.1,1619,182,11.7,1653,144,13.100000000000001,1659,144,6.0,1663,144,16.8,1689,144,12.3,1696,182,5.8999999999999995,1725,144,5.6000000000000005,1760,182,12.6,1785,160,76.39999999999999,1824,144,6.0,1829,182,17.4,1837,182,7.1,1857,144,6.6000000000000005,1860,144,43.5,1882,144,8.0,1889,144,4.8,1893,144,5.300000000000001
DBS,1694,907,4.8,05.09.25 09:16:15,,,,,1500,0.0,4,M,S,200,17,0,,,,1533,160,4.699999999999999,1596,182,11.399999999999999,1629,144,4.8,1632,144,11.0,1638,144,5.0,1667,160,12.2,1674,182,6.3,1737,182,13.200000000000001,1765,144,72.2,1808,160,13.4,1815,182,6.5,1837,144,50.099999999999994,1879,182,14.1,1886,144,5.4,1901,182,119.0,1973,254,123.80000000000001,2035,182,39.5
DBS,1784,507,71.7,05.09.25 09:16:16,,,,,1500,0.0,3,M,S,200,17,2,,,,1483,160,4.699999999999999,1557,144,5.0,1561,160,5.1,1624,182,11.100000000000001,1656,144,39.8,1683,160,4.8,1695,160,12.9,1702,182,6.5,1729,144,34.1,1765,182,13.5,1772,160,5.699999999999999,1789,160,71.6,1829,182,34.8,1863,144,65.1,1906,182,13.799999999999999,1914,160,6.6000000000000005,1927,208,254.3
DBS,1789,524,71.6,05.09.25 09:16:17,,,,,1500,0.0,4,M,S,200,16,4,,,,1608,182,11.899999999999999,1679,160,12.0,1686,182,6.0,1750,182,12.0,1757,160,5.1,1777,144,57.800000000000004,1806,128,4.8,1820,160,13.200000000000001,1827,182,7.4,1853,144,30.9,1869,144,6.2,1891,182,13.799999999999999,1898,160,5.300000000000001,1916,254,247.2,2039,160,8.4,2052,144,5.300000000000001
DBS,1784,507,71.7,05.09.25 09:16:18,,,,,1500,0.0,5,M,S,200,14,1,,,,1550,182,5.4,1614,182,11.6,1648,144,21.6,1683,160,5.300000000000001,1686,160,7.1,1691,182,6.2,1754,182,13.100000000000001,1761,160,4.699999999999999,1780,160,78.3,1824,182,21.8,1851,144,50.9,1895,182,13.799999999999999,1903,182,6.3,1918,254,260.1
DBS,1784,507,71.7,05.09.25 09:16:19,,,,,1500,0.0,5,M,S,200,16,3,,,,1414,160,5.1,1478,160,12.2,1515,128,13.4,1548,144,12.0,1555,182,6.0,1619,182,13.4,1626,160,5.4,1645,144,70.4,1689,160,13.4,1696,182,7.1,1718,144,56.3,1760,182,13.700000000000001,1767,160,6.5,1782,182,119.7,1856,182,112.8,1920,254,269.1
DBS,1780,507,78.3,05.09.25 09:16:20,,,,,1500,0.0,4,M,S,200,16,2,,,,1494,182,5.0,1571,182,5.1,1635,182,11.399999999999999,1665,144,37.400000000000006,1708,160,6.8999999999999995,1712,182,5.8999999999999995,1739,144,15.600000000000001,1747,144,8.0,1776,182,12.8,1783,144,5.300000000000001,1800,160,90.8,1846,182,21.8,1874,144,62.400000000000006,1917,182,20.6,1938,254,124.1,2007,160,94.1
DBS,1657,856,11.7,05.09.25 09:16:21,,,,,1500,0.0,4,M,S,200,15,2,,,,1516,160,5.300000000000001,1589,144,5.0,1593,160,4.699999999999999,1657,182,11.7,1689,144,44.900000000000006,1727,160,13.200000000000001,1734,182,6.2,1768,144,9.8,1798,182,13.200000000000001,1805,160,4.8,1822,182,113.69999999999999,1895,160,61.4,1935,208,29.900000000000002,1958,254,126.19999999999999,2030,160,48.5
DBS,1657,856,11.7,05.09.25 09:16:22,,,,,1500,0.0,3,M,S,200,21,5,,,,1458,182,4.699999999999999,1522,160,4.699999999999999,1525,144,4.8,1595,144,5.6000000000000005,1599,182,5.699999999999999,1663,182,12.2,1694,144,41.900000000000006,1733,160,13.200000000000001,1740,182,7.1,1770,144,5.4,1773,144,8.299999999999999,1804,182,12.5,1811,160,5.4,1827,182,114.2,1899,144,62.300000000000004,1931,144,5.4,1934,144,13.5,1945,182,14.0,1953,144,5.0,1955,254,143.6
DBS,1657,856,11.7,05.09.25 09:16:23,,,,,1500,0.0,5,M,S,200,18,0,,,,1363,160,5.1,1437,128,4.699999999999999,1441,182,5.699999999999999,1505,160,12.0,1534,128,42.300000000000004,1575,144,12.3,1582,160,5.6000000000000005,1610,128,5.6000000000000005,1613,128,17.0,1646,182,12.9,1653,144,5.300000000000001,1670,160,105.5,1723,182,7.5,1742,144,60.300000000000004,1787,182,21.5,1808,182,121.7,1881,182,119.9,1944,208,220.7
DBS,1657,856,11.7,05.09.25 09:16:24,,,,,1500,0.0,3,M,S,200,19,2,,,,1486,182,5.300000000000001,1490,144,5.1,1627,182,11.899999999999999,1658,144,39.8,1697,144,5.0,1700,160,6.3,1705,182,5.8999999999999995,1733,144,5.6000000000000005,1737,144,16.200000000000003,1768,182,12.6,1776,160,4.699999999999999,1793,182,103.4,1846,182,6.800000000000001,1867,144,60.199999999999996,1897,144,10.4,1909,182,14.6,1917,160,5.4,1932,254,117.6,2000,182,108.6
DBS,1682,346,4.699999999999999,05.09.25 09:16:25,,,,,1500,0.0,3,M,S,200,19,1,,,,1493,182,5.1,1496,144,4.699999999999999,1570,182,5.4,1634,182,12.0,1663,144,37.1,1682,144,4.699999999999999,1704,160,12.5,1712,182,6.0,1738,144,16.1,1747,144,13.700000000000001,1775,182,13.100000000000001,1782,160,5.4,1800,160,104.60000000000001,1852,182,7.5,1873,144,69.80000000000001,1916,182,14.0,1923,160,6.3,1937,254,123.5,2008,160,92.30000000000001
DBS,1694,437,73.2,05.09.25 09:16:26,,,,,1500,0.0,4,M,R,200,16,3,,,,1585,182,5.300000000000001,1588,144,4.699999999999999,1619,144,18.0,1658,144,5.6000000000000005,1663,182,6.5,1726,182,12.6,1733,144,4.699999999999999,1751,144,64.5,1784,144,6.6000000000000005,1796,160,13.799999999999999,1804,182,6.6000000000000005,1826,144,51.6,1867,182,13.5,1875,160,6.2,1889,254,260.7,2028,182,52.800000000000004
DBS,1694,437,73.2,05.09.25 09:16:27,,,,,1500,0.0,3,M,R,200,9,3,,,,1787,182,10.5,1829,160,8.6,1858,182,10.1,1864,182,5.699999999999999,1927,182,12.6,1945,254,92.10000000000001,1995,182,19.099999999999998,2005,208,6.5,2025,160,48.6
DBS,1784,353,6.6000000000000005,05.09.25 09:16:28,,,,,1500,0.0,3,M,R,200,7,0,,,,1754,182,5.0,1827,160,5.699999999999999,1831,182,6.0,1895,182,11.200000000000001,1923,254,105.8,1995,160,38.4,2036,208,13.799999999999999
